make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price,above_average
Nissan,Frontier,2015,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,27630,0
Nissan,Frontier,2015,261.0,6.0,AUTOMATIC,Extended Cab Pickup,21,15,31750,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,26750,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,25840,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,32890,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,24050,0
Nissan,Frontier,2016,261.0,6.0,MANUAL,Crew Cab Pickup,21,16,31840,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,24960,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Extended Cab Pickup,21,15,26640,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,35590,0
Nissan,Frontier,2016,261.0,6.0,MANUAL,Crew Cab Pickup,22,17,23000,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Extended Cab Pickup,21,15,32080,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,34360,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,28380,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,25680,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Extended Cab Pickup,22,16,23940,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Extended Cab Pickup,22,16,24520,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,31690,0
Nissan,Frontier,2016,261.0,6.0,MANUAL,Crew Cab Pickup,21,16,28910,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,35610,0
Nissan,Frontier,2016,152.0,4.0,MANUAL,Extended Cab Pickup,23,19,18290,0
Nissan,Frontier,2016,152.0,4.0,AUTOMATIC,Extended Cab Pickup,23,17,23230,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,34340,0
Nissan,Frontier,2016,261.0,6.0,MANUAL,Crew Cab Pickup,21,16,28890,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,22,16,31710,0
Nissan,Frontier,2016,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,27960,0
Nissan,Frontier,2016,152.0,4.0,AUTOMATIC,Extended Cab Pickup,23,17,20960,0
Nissan,Frontier,2016,152.0,4.0,MANUAL,Extended Cab Pickup,23,19,22180,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,23,16,25750,0
Nissan,Frontier,2017,261.0,6.0,MANUAL,Crew Cab Pickup,21,16,32340,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Extended Cab Pickup,21,15,27320,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,23,16,26470,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,27650,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,29170,0
Nissan,Frontier,2017,152.0,4.0,MANUAL,Extended Cab Pickup,23,19,18390,0
Nissan,Frontier,2017,152.0,4.0,AUTOMATIC,Extended Cab Pickup,22,17,22160,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,23,16,24950,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,23,16,26630,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,33390,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,35160,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,28750,0
Nissan,Frontier,2017,152.0,4.0,AUTOMATIC,Extended Cab Pickup,22,17,23910,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Extended Cab Pickup,21,15,32580,0
Nissan,Frontier,2017,261.0,6.0,MANUAL,Crew Cab Pickup,21,16,29700,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,21,15,36410,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Extended Cab Pickup,23,16,25200,0
Nissan,Frontier,2017,261.0,6.0,MANUAL,Crew Cab Pickup,22,16,23900,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Extended Cab Pickup,23,16,24620,0
Nissan,Frontier,2017,261.0,6.0,AUTOMATIC,Crew Cab Pickup,23,16,32510,0
Nissan,Frontier,2017,152.0,4.0,MANUAL,Extended Cab Pickup,23,19,22860,0
Ford,Fusion Hybrid,2015,188.0,4.0,AUTOMATIC,Sedan,41,44,27380,0
Ford,Fusion Hybrid,2015,188.0,4.0,AUTOMATIC,Sedan,41,44,26575,0
Ford,Fusion Hybrid,2015,188.0,4.0,AUTOMATIC,Sedan,41,44,32330,0
Ford,Fusion Hybrid,2016,188.0,4.0,AUTOMATIC,Sedan,41,44,31430,0
Ford,Fusion Hybrid,2016,188.0,4.0,AUTOMATIC,Sedan,41,44,26480,0
Ford,Fusion Hybrid,2016,188.0,4.0,AUTOMATIC,Sedan,41,44,25675,0
Ford,Fusion Hybrid,2017,188.0,4.0,AUTOMATIC,Sedan,41,43,37020,0
Ford,Fusion Hybrid,2017,188.0,4.0,AUTOMATIC,Sedan,41,43,31010,0
Ford,Fusion Hybrid,2017,188.0,4.0,AUTOMATIC,Sedan,41,43,25675,0
Ford,Fusion Hybrid,2017,188.0,4.0,AUTOMATIC,Sedan,41,43,26480,0
Ford,Fusion,2015,231.0,4.0,AUTOMATIC,Sedan,31,22,27830,0
Ford,Fusion,2015,231.0,4.0,AUTOMATIC,Sedan,31,22,32780,0
Ford,Fusion,2015,175.0,4.0,AUTOMATIC,Sedan,34,22,24035,0
Ford,Fusion,2015,231.0,4.0,AUTOMATIC,Sedan,33,22,30780,0
Ford,Fusion,2015,175.0,4.0,AUTOMATIC,Sedan,34,22,22500,0
Ford,Fusion,2016,231.0,4.0,AUTOMATIC,Sedan,33,22,31270,0
Ford,Fusion,2016,175.0,4.0,AUTOMATIC,Sedan,34,22,22750,0
Ford,Fusion,2016,175.0,4.0,AUTOMATIC,Sedan,34,22,24320,0
Ford,Fusion,2016,231.0,4.0,AUTOMATIC,Sedan,31,22,33270,0
Ford,Fusion,2016,231.0,4.0,AUTOMATIC,Sedan,31,22,28115,0
Ford,Fusion,2017,231.0,4.0,AUTOMATIC,Sedan,31,21,30610,0
Ford,Fusion,2017,231.0,4.0,AUTOMATIC,Sedan,29,20,27405,0
Ford,Fusion,2017,231.0,4.0,AUTOMATIC,Sedan,29,20,32610,0
Ford,Fusion,2017,175.0,4.0,AUTOMATIC,Sedan,32,21,22610,0
Ford,Fusion,2017,175.0,4.0,AUTOMATIC,Sedan,32,21,23610,0
Ford,Fusion,2017,231.0,4.0,AUTOMATIC,Sedan,31,21,36620,0
Ford,Fusion,2017,231.0,4.0,AUTOMATIC,Sedan,29,20,38620,0
Infiniti,FX35,2008,275.0,6.0,AUTOMATIC,4dr SUV,20,15,39550,0
Infiniti,FX35,2008,275.0,6.0,AUTOMATIC,4dr SUV,22,15,38050,0
Infiniti,FX35,2009,303.0,6.0,AUTOMATIC,4dr SUV,23,16,42150,1
Infiniti,FX35,2009,303.0,6.0,AUTOMATIC,4dr SUV,21,16,43600,1
Infiniti,FX35,2010,303.0,6.0,AUTOMATIC,4dr SUV,23,16,42850,1
Infiniti,FX35,2010,303.0,6.0,AUTOMATIC,4dr SUV,21,16,44300,1
Infiniti,FX45,2006,320.0,8.0,AUTOMATIC,4dr SUV,17,13,49750,1
Infiniti,FX45,2007,320.0,8.0,AUTOMATIC,4dr SUV,17,13,49850,1
Infiniti,FX45,2008,320.0,8.0,AUTOMATIC,4dr SUV,17,13,50100,1
Infiniti,FX50,2009,390.0,8.0,AUTOMATIC,4dr SUV,20,14,58400,1
Infiniti,FX50,2010,390.0,8.0,AUTOMATIC,4dr SUV,20,14,59000,1
Infiniti,FX,2011,303.0,6.0,AUTOMATIC,4dr SUV,21,16,44050,1
Infiniti,FX,2011,303.0,6.0,AUTOMATIC,4dr SUV,23,16,42600,1
Infiniti,FX,2011,390.0,8.0,AUTOMATIC,4dr SUV,20,14,57600,1
Infiniti,FX,2012,303.0,6.0,AUTOMATIC,4dr SUV,23,16,43700,1
Infiniti,FX,2012,390.0,8.0,AUTOMATIC,4dr SUV,20,14,59800,1
Infiniti,FX,2012,303.0,6.0,AUTOMATIC,4dr SUV,21,16,52000,1
Infiniti,FX,2012,303.0,6.0,AUTOMATIC,4dr SUV,21,16,45150,1
Infiniti,FX,2013,325.0,6.0,AUTOMATIC,4dr SUV,22,16,53400,1
Infiniti,FX,2013,325.0,6.0,AUTOMATIC,4dr SUV,24,17,44950,1
Infiniti,FX,2013,390.0,8.0,AUTOMATIC,4dr SUV,20,14,61500,1
Infiniti,FX,2013,325.0,6.0,AUTOMATIC,4dr SUV,22,16,46400,1
Mercedes-Benz,G-Class,2015,382.0,8.0,AUTOMATIC,4dr SUV,15,12,115400,1
Mercedes-Benz,G-Class,2015,536.0,8.0,AUTOMATIC,4dr SUV,14,12,137100,1
Mercedes-Benz,G-Class,2016,416.0,8.0,AUTOMATIC,4dr SUV,14,13,119900,1
Mercedes-Benz,G-Class,2016,563.0,8.0,AUTOMATIC,4dr SUV,14,12,139900,1
Mercedes-Benz,G-Class,2016,621.0,12.0,AUTOMATIC,4dr SUV,13,11,217900,1
Infiniti,G Convertible,2011,325.0,6.0,MANUAL,Convertible,24,16,50200,1
Infiniti,G Convertible,2011,325.0,6.0,AUTOMATIC,Convertible,25,17,45750,1
Infiniti,G Convertible,2011,325.0,6.0,AUTOMATIC,Convertible,25,17,58000,1
Infiniti,G Convertible,2012,325.0,6.0,MANUAL,Convertible,24,16,51300,1
Infiniti,G Convertible,2012,325.0,6.0,AUTOMATIC,Convertible,25,17,46650,1
Infiniti,G Convertible,2013,343.0,6.0,AUTOMATIC,Convertible,25,17,61450,1
Infiniti,G Convertible,2013,325.0,6.0,AUTOMATIC,Convertible,25,17,47900,1
Infiniti,G Convertible,2013,325.0,6.0,MANUAL,Convertible,24,16,52750,1
Infiniti,G Coupe,2011,330.0,6.0,AUTOMATIC,Coupe,27,19,38600,0
Infiniti,G Coupe,2011,330.0,6.0,MANUAL,Coupe,25,17,43350,1
Infiniti,G Coupe,2011,348.0,6.0,MANUAL,Coupe,25,17,48900,1
Infiniti,G Coupe,2011,330.0,6.0,AUTOMATIC,Coupe,25,18,40250,0
Infiniti,G Coupe,2011,348.0,6.0,AUTOMATIC,Coupe,27,19,50800,1
Infiniti,G Coupe,2011,330.0,6.0,AUTOMATIC,Coupe,27,19,37150,0
Infiniti,G Coupe,2012,348.0,6.0,AUTOMATIC,Coupe,27,19,51700,1
Infiniti,G Coupe,2012,330.0,6.0,AUTOMATIC,Coupe,27,19,37800,0
Infiniti,G Coupe,2012,348.0,6.0,MANUAL,Coupe,25,17,49800,1
Infiniti,G Coupe,2012,330.0,6.0,AUTOMATIC,Coupe,25,18,40900,1
Infiniti,G Coupe,2012,330.0,6.0,AUTOMATIC,Coupe,27,19,39250,0
Infiniti,G Coupe,2012,330.0,6.0,MANUAL,Coupe,25,17,44200,1
Infiniti,G Coupe,2013,330.0,6.0,MANUAL,Coupe,25,17,45500,1
Infiniti,G Coupe,2013,330.0,6.0,AUTOMATIC,Coupe,25,18,42050,1
Infiniti,G Coupe,2013,330.0,6.0,AUTOMATIC,Coupe,27,19,40400,0
Infiniti,G Coupe,2013,348.0,6.0,AUTOMATIC,Coupe,27,19,53100,1
Infiniti,G Coupe,2013,348.0,6.0,MANUAL,Coupe,25,17,51200,1
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,25,18,41550,1
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,27,19,44150,1
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,27,19,39950,0
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,27,19,35800,0
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,25,18,37400,0
Infiniti,G Sedan,2011,218.0,6.0,AUTOMATIC,Sedan,29,20,32000,0
Infiniti,G Sedan,2011,328.0,6.0,MANUAL,Sedan,25,17,40200,0
Infiniti,G Sedan,2011,218.0,6.0,AUTOMATIC,Sedan,27,19,35000,0
Infiniti,G Sedan,2011,218.0,6.0,AUTOMATIC,Sedan,29,20,33400,0
Infiniti,G Sedan,2011,328.0,6.0,AUTOMATIC,Sedan,25,18,44750,1
Infiniti,G Sedan,2012,328.0,6.0,MANUAL,Sedan,25,17,41500,1
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,27,19,36900,0
Infiniti,G Sedan,2012,218.0,6.0,AUTOMATIC,Sedan,29,20,33100,0
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,25,18,38500,0
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,25,18,41850,1
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,25,18,46050,1
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,27,19,45450,1
Infiniti,G Sedan,2012,218.0,6.0,AUTOMATIC,Sedan,27,19,36100,0
Infiniti,G Sedan,2012,328.0,6.0,AUTOMATIC,Sedan,27,19,40250,0
Infiniti,G Sedan,2012,218.0,6.0,AUTOMATIC,Sedan,29,20,34500,0
Infiniti,G Sedan,2013,328.0,6.0,MANUAL,Sedan,25,17,37150,0
Infiniti,G Sedan,2013,328.0,6.0,AUTOMATIC,Sedan,25,18,34550,0
Infiniti,G Sedan,2013,328.0,6.0,AUTOMATIC,Sedan,27,19,32950,0
Infiniti,G20,2000,145.0,4.0,MANUAL,Sedan,29,21,2251,0
Infiniti,G20,2000,145.0,4.0,MANUAL,Sedan,29,21,2449,0
Infiniti,G20,2001,145.0,4.0,AUTOMATIC,Sedan,28,20,22195,0
Infiniti,G20,2001,145.0,4.0,MANUAL,Sedan,29,21,21395,0
Infiniti,G20,2001,145.0,4.0,AUTOMATIC,Sedan,28,20,24895,0
Infiniti,G20,2001,145.0,4.0,MANUAL,Sedan,29,21,24095,0
Infiniti,G20,2002,145.0,4.0,AUTOMATIC,Sedan,23,20,22195,0
Infiniti,G20,2002,145.0,4.0,MANUAL,Sedan,29,21,21395,0
Infiniti,G35,2006,280.0,6.0,AUTOMATIC,Sedan,22,16,33250,0
Infiniti,G35,2006,298.0,6.0,MANUAL,Coupe,24,17,33800,0
Infiniti,G35,2006,280.0,6.0,AUTOMATIC,Coupe,23,17,33200,0
Infiniti,G35,2006,280.0,6.0,AUTOMATIC,Sedan,23,17,31450,0
Infiniti,G35,2006,298.0,6.0,MANUAL,Sedan,24,17,31200,0
Infiniti,G35,2007,275.0,6.0,AUTOMATIC,Coupe,23,16,33450,0
Infiniti,G35,2007,306.0,6.0,AUTOMATIC,Sedan,24,17,33450,0
Infiniti,G35,2007,306.0,6.0,AUTOMATIC,Sedan,23,17,33950,0
Infiniti,G35,2007,293.0,6.0,MANUAL,Coupe,23,17,34050,0
Infiniti,G35,2007,306.0,6.0,AUTOMATIC,Sedan,24,17,31900,0
Infiniti,G35,2007,306.0,6.0,AUTOMATIC,Sedan,24,17,31450,0
Infiniti,G35,2007,306.0,6.0,MANUAL,Sedan,25,17,32250,0
Infiniti,G35,2008,306.0,6.0,AUTOMATIC,Sedan,24,17,32250,0
Infiniti,G35,2008,306.0,6.0,AUTOMATIC,Sedan,23,17,34750,0
Infiniti,G35,2008,306.0,6.0,AUTOMATIC,Sedan,24,17,32700,0
Infiniti,G35,2008,306.0,6.0,MANUAL,Sedan,25,17,33050,0
Infiniti,G37 Convertible,2010,325.0,6.0,MANUAL,Convertible,24,16,46950,1
Infiniti,G37 Convertible,2010,325.0,6.0,AUTOMATIC,Convertible,25,17,54900,1
Infiniti,G37 Convertible,2010,325.0,6.0,AUTOMATIC,Convertible,25,17,44350,1
Infiniti,G37 Coupe,2010,330.0,6.0,AUTOMATIC,Coupe,27,19,37500,0
Infiniti,G37 Coupe,2010,330.0,6.0,AUTOMATIC,Coupe,27,19,36050,0
Infiniti,G37 Coupe,2010,330.0,6.0,AUTOMATIC,Coupe,25,18,39150,0
Infiniti,G37 Coupe,2010,330.0,6.0,AUTOMATIC,Coupe,27,19,50550,1
Infiniti,G37 Coupe,2010,330.0,6.0,MANUAL,Coupe,25,17,40400,0
Infiniti,G37 Sedan,2010,328.0,6.0,AUTOMATIC,Sedan,27,19,43350,1
Infiniti,G37 Sedan,2010,328.0,6.0,AUTOMATIC,Sedan,27,19,33250,0
Infiniti,G37 Sedan,2010,328.0,6.0,AUTOMATIC,Sedan,25,18,36050,0
Infiniti,G37 Sedan,2010,328.0,6.0,AUTOMATIC,Sedan,25,18,43550,1
Infiniti,G37 Sedan,2010,328.0,6.0,MANUAL,Sedan,25,17,37000,0
Infiniti,G37 Sedan,2010,328.0,6.0,AUTOMATIC,Sedan,27,19,34450,0
Infiniti,G37,2008,330.0,6.0,AUTOMATIC,Coupe,24,18,35650,0
Infiniti,G37,2008,330.0,6.0,MANUAL,Coupe,26,17,36200,0
Infiniti,G37,2008,330.0,6.0,AUTOMATIC,Coupe,24,18,34900,0
Infiniti,G37,2009,328.0,6.0,AUTOMATIC,Sedan,26,18,33700,0
Infiniti,G37,2009,328.0,6.0,AUTOMATIC,Sedan,26,18,33250,0
Infiniti,G37,2009,328.0,6.0,MANUAL,Sedan,25,17,34250,0
Infiniti,G37,2009,325.0,6.0,AUTOMATIC,Convertible,25,17,43850,1
Infiniti,G37,2009,328.0,6.0,AUTOMATIC,Sedan,25,18,35750,0
Infiniti,G37,2009,330.0,6.0,AUTOMATIC,Coupe,25,18,38700,0
Infiniti,G37,2009,330.0,6.0,MANUAL,Coupe,25,17,37000,0
Infiniti,G37,2009,330.0,6.0,AUTOMATIC,Coupe,26,18,35900,0
Infiniti,G37,2009,325.0,6.0,MANUAL,Convertible,24,16,43900,1
Infiniti,G37,2009,330.0,6.0,AUTOMATIC,Coupe,26,18,36650,0
Pontiac,G3,2009,106.0,4.0,MANUAL,4dr Hatchback,34,27,14335,0
Pontiac,G5,2007,148.0,4.0,MANUAL,Coupe,31,22,14775,0
Pontiac,G5,2007,173.0,4.0,MANUAL,Coupe,31,22,18425,0
Pontiac,G5,2008,171.0,4.0,MANUAL,Coupe,32,22,19850,0
Pontiac,G5,2008,148.0,4.0,MANUAL,Coupe,33,24,15675,0
Pontiac,G5,2009,155.0,4.0,MANUAL,Coupe,37,25,16980,0
Pontiac,G5,2009,155.0,4.0,MANUAL,Coupe,35,25,20280,0
Pontiac,G6,2008,217.0,6.0,AUTOMATIC,Convertible,26,17,30210,0
Pontiac,G6,2008,252.0,6.0,AUTOMATIC,Coupe,26,17,26755,0
Pontiac,G6,2008,219.0,6.0,AUTOMATIC,Coupe,26,17,23100,0
Pontiac,G6,2008,252.0,6.0,AUTOMATIC,Sedan,26,17,26960,0
Pontiac,G6,2008,164.0,4.0,AUTOMATIC,Sedan,30,22,18765,0
Pontiac,G6,2008,164.0,4.0,AUTOMATIC,Sedan,30,22,20290,0
Pontiac,G6,2008,219.0,6.0,AUTOMATIC,Sedan,26,17,23100,0
Pontiac,G6,2009,252.0,6.0,AUTOMATIC,Sedan,26,17,28580,0
Pontiac,G6,2009,164.0,4.0,AUTOMATIC,Sedan,30,22,19275,0
Pontiac,G6,2009,221.0,6.0,AUTOMATIC,Sedan,26,17,24180,0
Pontiac,G6,2009,252.0,6.0,AUTOMATIC,Coupe,26,17,28960,0
Pontiac,G6,2009,219.0,6.0,AUTOMATIC,Sedan,26,17,24710,0
Pontiac,G6,2009,164.0,4.0,AUTOMATIC,Coupe,33,22,22220,0
Pontiac,G6,2009,217.0,6.0,AUTOMATIC,Convertible,26,17,32300,0
Pontiac,G6,2009,164.0,4.0,AUTOMATIC,Sedan,30,22,20490,0
Pontiac,G6,2009,164.0,4.0,AUTOMATIC,Sedan,30,22,21165,0
Pontiac,G6,2009,252.0,6.0,AUTOMATIC,Sedan,26,17,29060,0
Pontiac,G6,2009,221.0,6.0,AUTOMATIC,Coupe,26,17,24080,0
Pontiac,G6,2009,252.0,6.0,AUTOMATIC,Coupe,26,17,28480,0
Pontiac,G6,2009,219.0,6.0,AUTOMATIC,Coupe,26,17,24610,0
Pontiac,G6,2009,221.0,6.0,AUTOMATIC,Convertible,26,17,31870,0
Pontiac,G6,2010,164.0,4.0,AUTOMATIC,Sedan,30,22,21275,0
Genesis,G80,2017,311.0,6.0,AUTOMATIC,Sedan,28,18,41400,1
Genesis,G80,2017,420.0,8.0,AUTOMATIC,Sedan,23,15,54550,1
Genesis,G80,2017,311.0,6.0,AUTOMATIC,Sedan,25,16,43900,1
Pontiac,G8,2008,361.0,8.0,AUTOMATIC,Sedan,24,15,29310,0
Pontiac,G8,2008,256.0,6.0,AUTOMATIC,Sedan,25,17,26910,0
Pontiac,G8,2009,355.0,8.0,AUTOMATIC,Sedan,24,15,31755,0
Pontiac,G8,2009,256.0,6.0,AUTOMATIC,Sedan,25,17,28250,0
Pontiac,G8,2009,415.0,8.0,AUTOMATIC,Sedan,20,13,37610,0
Mitsubishi,Galant,2010,160.0,4.0,AUTOMATIC,Sedan,30,21,21599,0
Mitsubishi,Galant,2010,160.0,4.0,AUTOMATIC,Sedan,30,21,23999,0
Mitsubishi,Galant,2011,160.0,4.0,AUTOMATIC,Sedan,30,21,21599,0
Mitsubishi,Galant,2011,160.0,4.0,AUTOMATIC,Sedan,30,21,23999,0
Mitsubishi,Galant,2012,160.0,4.0,AUTOMATIC,Sedan,30,21,21899,0
Mitsubishi,Galant,2012,160.0,4.0,AUTOMATIC,Sedan,30,21,24299,0
Lamborghini,Gallardo,2012,570.0,10.0,MANUAL,Convertible,20,12,248000,1
Lamborghini,Gallardo,2012,560.0,10.0,MANUAL,Convertible,20,12,225400,1
Lamborghini,Gallardo,2012,550.0,10.0,MANUAL,Coupe,20,12,187900,1
Lamborghini,Gallardo,2012,570.0,10.0,MANUAL,Coupe,20,12,237600,1
Lamborghini,Gallardo,2012,550.0,10.0,AUTOMATED_MANUAL,Coupe,20,13,191900,1
Lamborghini,Gallardo,2012,560.0,10.0,MANUAL,Coupe,20,12,202000,1
Lamborghini,Gallardo,2013,560.0,10.0,AUTOMATED_MANUAL,Coupe,20,13,202000,1
Lamborghini,Gallardo,2013,560.0,10.0,AUTOMATED_MANUAL,Convertible,20,13,225400,1
Lamborghini,Gallardo,2013,570.0,10.0,AUTOMATED_MANUAL,Convertible,20,13,248000,1
Lamborghini,Gallardo,2013,550.0,10.0,MANUAL,Coupe,20,12,191900,1
Lamborghini,Gallardo,2013,570.0,10.0,AUTOMATED_MANUAL,Coupe,20,13,237600,1
Lamborghini,Gallardo,2013,550.0,10.0,MANUAL,Convertible,20,12,209500,1
Lamborghini,Gallardo,2014,550.0,10.0,AUTOMATED_MANUAL,Convertible,20,12,209500,1
Lamborghini,Gallardo,2014,550.0,10.0,AUTOMATED_MANUAL,Coupe,20,14,191900,1
Lamborghini,Gallardo,2014,570.0,10.0,MANUAL,Convertible,20,13,251600,1
Lamborghini,Gallardo,2014,550.0,10.0,MANUAL,Coupe,20,12,191900,1
Lamborghini,Gallardo,2014,560.0,10.0,MANUAL,Coupe,20,15,198900,1
Lamborghini,Gallardo,2014,570.0,10.0,AUTOMATED_MANUAL,Coupe,20,13,256300,1
Lamborghini,Gallardo,2014,560.0,10.0,MANUAL,Coupe,20,13,202000,1
Lamborghini,Gallardo,2014,570.0,10.0,AUTOMATED_MANUAL,Coupe,20,13,241200,1
Lamborghini,Gallardo,2014,570.0,10.0,AUTOMATED_MANUAL,Convertible,20,14,251600,1
Lamborghini,Gallardo,2014,570.0,10.0,MANUAL,Coupe,20,13,241200,1
Lamborghini,Gallardo,2014,560.0,10.0,AUTOMATED_MANUAL,Coupe,20,14,202000,1
Lamborghini,Gallardo,2014,560.0,10.0,AUTOMATED_MANUAL,Convertible,20,13,225400,1
Lamborghini,Gallardo,2014,560.0,10.0,MANUAL,Convertible,20,13,225400,1
Hyundai,Genesis Coupe,2014,348.0,6.0,MANUAL,Coupe,24,16,29350,0
Hyundai,Genesis Coupe,2014,348.0,6.0,AUTOMATIC,Coupe,25,16,32150,0
Hyundai,Genesis Coupe,2014,274.0,4.0,AUTOMATIC,Coupe,27,17,26350,0
Hyundai,Genesis Coupe,2014,348.0,6.0,AUTOMATIC,Coupe,25,16,32150,0
Hyundai,Genesis Coupe,2014,348.0,6.0,AUTOMATIC,Coupe,25,16,34600,0
Hyundai,Genesis Coupe,2014,274.0,4.0,AUTOMATIC,Coupe,27,17,29300,0
Hyundai,Genesis Coupe,2014,348.0,6.0,MANUAL,Coupe,24,16,33400,0
Hyundai,Genesis Coupe,2014,274.0,4.0,MANUAL,Coupe,27,19,27200,0
Hyundai,Genesis Coupe,2015,348.0,6.0,AUTOMATIC,Coupe,25,16,27950,0
Hyundai,Genesis Coupe,2015,348.0,6.0,MANUAL,Coupe,24,16,26750,0
Hyundai,Genesis Coupe,2015,348.0,6.0,AUTOMATIC,Coupe,25,16,34600,0
Hyundai,Genesis Coupe,2015,348.0,6.0,MANUAL,Coupe,24,16,33400,0
Hyundai,Genesis Coupe,2015,348.0,6.0,MANUAL,Coupe,24,16,29500,0
Hyundai,Genesis Coupe,2016,348.0,6.0,MANUAL,Coupe,24,17,26950,0
Hyundai,Genesis Coupe,2016,348.0,6.0,AUTOMATIC,Coupe,25,16,34950,0
Hyundai,Genesis Coupe,2016,348.0,6.0,AUTOMATIC,Coupe,25,16,28150,0
Hyundai,Genesis Coupe,2016,348.0,6.0,MANUAL,Coupe,24,17,29900,0
Hyundai,Genesis Coupe,2016,348.0,6.0,MANUAL,Coupe,24,17,33750,0
Hyundai,Genesis,2014,333.0,6.0,AUTOMATIC,Sedan,27,18,35200,0
Hyundai,Genesis,2014,429.0,8.0,AUTOMATIC,Sedan,23,15,47400,1
Hyundai,Genesis,2015,420.0,8.0,AUTOMATIC,Sedan,23,15,51500,1
Hyundai,Genesis,2015,311.0,6.0,AUTOMATIC,Sedan,29,18,38000,0
Hyundai,Genesis,2015,311.0,6.0,AUTOMATIC,Sedan,25,16,40500,0
Hyundai,Genesis,2016,311.0,6.0,AUTOMATIC,Sedan,25,16,41250,1
Hyundai,Genesis,2016,311.0,6.0,AUTOMATIC,Sedan,29,18,38750,0
Hyundai,Genesis,2016,420.0,8.0,AUTOMATIC,Sedan,23,15,53850,1
Maserati,Ghibli,2015,404.0,6.0,AUTOMATIC,Sedan,25,15,77900,1
Maserati,Ghibli,2015,345.0,6.0,AUTOMATIC,Sedan,25,15,69800,1
Maserati,Ghibli,2016,404.0,6.0,AUTOMATIC,Sedan,24,16,76050,1
Maserati,Ghibli,2016,345.0,6.0,AUTOMATIC,Sedan,24,17,70600,1
Maserati,Ghibli,2016,404.0,6.0,AUTOMATIC,Sedan,24,16,78550,1
Maserati,Ghibli,2017,404.0,6.0,AUTOMATIC,Sedan,24,16,77200,1
Maserati,Ghibli,2017,404.0,6.0,AUTOMATIC,Sedan,24,16,79700,1
Maserati,Ghibli,2017,345.0,6.0,AUTOMATIC,Sedan,24,17,71600,1
